@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
118,'2021/01/04 08:15:12:186',2,-14412261,-14478308,-14675173,-14675174,-14872038,-15003109,-15068645,-15199714,-15264993,-15593956,-14412518,-14478310,-14609639,-14675175,-14806247,-14937317,-15068389,-15199202,-15330529,-16120043,-14478054,-14281702,-14215910,-14478310,-14674917,-14740453,-15133924,-15264994,-15527651,-15462115,-14412775,-13822179,-13690592,-13558750,-14215651,-14871781,-15265253,-15461859,-15593188,-14674146,-14150374,-13822179,-13230557,-12506575,-12704468,-15331818,-15660011,-15856617,-15790825,-14872297,-14807017,-14610153,-12835798,-12504776,-12046025,-14213593,-14280928,-14806244,-15068646,-14675173,-15135467,-15070189,-15004653,-12704212,-12964298,-14345179,-13690076,-14215137,-14214623,-14017501,-15398381,-15398638,-15464431,-13820893,-13621201,-15068388,-15593442,-15133406,-14738905,-13754070,-15660779,-15661037,-15792366,-13689049,-13620685,-15462889,-15528681,-13751493,-14541267,-14147285,-15594729,-15726314,-15332329,-13229012,-13620426,-15265250,-14344661,-14277320,-14738907,-14936285,0,0,1
119,'2021/01/04 08:15:12:187',2,-14412261,-14478308,-14675173,-14675174,-14872038,-15003109,-15068645,-15199714,-15264993,-15593956,-14412518,-14478310,-14609639,-14675175,-14806247,-14937317,-15068389,-15199202,-15330529,-16120043,-14412775,-14347239,-14216166,-14412518,-14609382,-14805988,-15068132,-15264994,-15461859,-15593445,-14412775,-13822179,-13690592,-13558750,-14215651,-14871781,-15265253,-15461859,-15593188,-14674146,-14150374,-13822179,-13230557,-12506575,-12704468,-15331818,-15660011,-15856617,-15790825,-14872297,-14807017,-14610153,-12835798,-12504776,-12046025,-14213593,-14280928,-14806244,-15068646,-14675173,-15135467,-15070189,-15004653,-12704212,-12964298,-14345179,-13690076,-14215137,-14214623,-14017501,-15398381,-15398638,-15464431,-13820893,-13621201,-15068388,-15593442,-15133406,-14738905,-13754070,-15660779,-15661037,-15792366,-13689049,-13620685,-15462889,-15528681,-13751493,-14541267,-14147285,-15594729,-15726314,-15332329,-13229012,-13620426,-15265250,-14344661,-14277320,-14738907,-14936285,0,0,1
120,'2021/01/04 08:15:12:188',2,-14412261,-14478308,-14675173,-14675174,-14872038,-15003109,-15068645,-15199714,-15264993,-15593956,-14412518,-14478310,-14609639,-14675175,-14806247,-14937317,-15068389,-15199202,-15330529,-16120043,-14412775,-14347239,-14216166,-14412518,-14609382,-14805988,-15068132,-15264994,-15461859,-15593445,-14412775,-13822179,-13690336,-13558750,-14215395,-14806245,-15265253,-15461859,-15593445,-14739682,-14150374,-13822179,-13230557,-12506575,-12704468,-15331818,-15660011,-15856617,-15790825,-14872297,-14807017,-14610153,-12835798,-12504776,-12046025,-14213593,-14280928,-14806244,-15068646,-14675173,-15135467,-15070189,-15004653,-12704212,-12964298,-14345179,-13690076,-14215137,-14214623,-14017501,-15398381,-15398638,-15464431,-13820893,-13621201,-15068388,-15593442,-15133406,-14738905,-13754070,-15660779,-15661037,-15792366,-13689049,-13620685,-15462889,-15528681,-13751493,-14541267,-14147285,-15594729,-15726314,-15332329,-13229012,-13620426,-15265250,-14344661,-14277320,-14738907,-14936285,0,0,1
121,'2021/01/04 08:15:12:189',2,-14412261,-14478308,-14675173,-14675174,-14872038,-15003109,-15068645,-15199714,-15264993,-15593956,-14412518,-14478310,-14609639,-14675175,-14806247,-14937317,-15068389,-15199202,-15330529,-16120043,-14412775,-14347239,-14216166,-14412518,-14609382,-14805988,-15068132,-15264994,-15461859,-15593445,-14412775,-13822179,-13690336,-13558750,-14215395,-14806245,-15265253,-15461859,-15593445,-14739682,-14150630,-13822179,-13296349,-12506575,-12638676,-15200488,-15660010,-15856617,-15790826,-15003625,-14807017,-14610153,-12835798,-12504776,-12046025,-14213593,-14280928,-14806244,-15068646,-14675173,-15135467,-15070189,-15004653,-12704212,-12964298,-14345179,-13690076,-14215137,-14214623,-14017501,-15398381,-15398638,-15464431,-13820893,-13621201,-15068388,-15593442,-15133406,-14738905,-13754070,-15660779,-15661037,-15792366,-13689049,-13620685,-15462889,-15528681,-13751493,-14541267,-14147285,-15594729,-15726314,-15332329,-13229012,-13620426,-15265250,-14344661,-14277320,-14738907,-14936285,0,0,1
122,'2021/01/04 08:15:12:190',2,-14412261,-14478308,-14675173,-14675174,-14872038,-15003109,-15068645,-15199714,-15264993,-15593956,-14412518,-14478310,-14609639,-14675175,-14806247,-14937317,-15068389,-15199202,-15330529,-16120043,-14412775,-14347239,-14216166,-14412518,-14609382,-14805988,-15068132,-15264994,-15461859,-15593445,-14412775,-13822179,-13690336,-13558750,-14215395,-14806245,-15265253,-15461859,-15593445,-14739682,-14150630,-13822179,-13296349,-12506575,-12638676,-15200488,-15660010,-15856617,-15790826,-15003625,-14806762,-14675690,-12967384,-12570312,-12046025,-14147799,-14280927,-14675172,-15134439,-14740710,-15135467,-15070189,-15004653,-12704212,-12964298,-14345179,-13690076,-14215137,-14214623,-14017501,-15398381,-15398638,-15464431,-13820893,-13621201,-15068388,-15593442,-15133406,-14738905,-13754070,-15660779,-15661037,-15792366,-13689049,-13620685,-15462889,-15528681,-13751493,-14541267,-14147285,-15594729,-15726314,-15332329,-13229012,-13620426,-15265250,-14344661,-14277320,-14738907,-14936285,0,0,1
123,'2021/01/04 08:15:12:191',2,-14412261,-14478308,-14675173,-14675174,-14872038,-15003109,-15068645,-15199714,-15264993,-15593956,-14412518,-14478310,-14609639,-14675175,-14806247,-14937317,-15068389,-15199202,-15330529,-16120043,-14412775,-14347239,-14216166,-14412518,-14609382,-14805988,-15068132,-15264994,-15461859,-15593445,-14412775,-13822179,-13690336,-13558750,-14215395,-14806245,-15265253,-15461859,-15593445,-14739682,-14150630,-13822179,-13296349,-12506575,-12638676,-15200488,-15660010,-15856617,-15790826,-15003625,-14806762,-14675690,-12967384,-12570312,-12046025,-14147799,-14280927,-14675172,-15134439,-14740710,-15069931,-15069933,-15135982,-12835798,-12898506,-14344923,-13690076,-14215136,-14280416,-13951710,-15398381,-15398638,-15464431,-13820893,-13621201,-15068388,-15593442,-15133406,-14738905,-13754070,-15660779,-15661037,-15792366,-13689049,-13620685,-15462889,-15528681,-13751493,-14541267,-14147285,-15594729,-15726314,-15332329,-13229012,-13620426,-15265250,-14344661,-14277320,-14738907,-14936285,0,0,1
124,'2021/01/04 08:15:12:192',2,-14412261,-14478308,-14675173,-14675174,-14872038,-15003109,-15068645,-15199714,-15264993,-15593956,-14412518,-14478310,-14609639,-14675175,-14806247,-14937317,-15068389,-15199202,-15330529,-16120043,-14412775,-14347239,-14216166,-14412518,-14609382,-14805988,-15068132,-15264994,-15461859,-15593445,-14412775,-13822179,-13690336,-13558750,-14215395,-14806245,-15265253,-15461859,-15593445,-14739682,-14150630,-13822179,-13296349,-12506575,-12638676,-15200488,-15660010,-15856617,-15790826,-15003625,-14806762,-14675690,-12967384,-12570312,-12046025,-14147799,-14280927,-14675172,-15134439,-14740710,-15069931,-15069933,-15135982,-12835798,-12898506,-14344923,-13690076,-14215136,-14280416,-13951710,-15398381,-15464173,-15529967,-13952479,-13555151,-15133924,-15527648,-15264736,-14738648,-13885400,-15660779,-15661037,-15792366,-13689049,-13620685,-15462889,-15528681,-13751493,-14541267,-14147285,-15594729,-15726314,-15332329,-13229012,-13620426,-15265250,-14344661,-14277320,-14738907,-14936285,0,0,1
125,'2021/01/04 08:15:12:193',2,-14412261,-14478308,-14675173,-14675174,-14872038,-15003109,-15068645,-15199714,-15264993,-15593956,-14412518,-14478310,-14609639,-14675175,-14806247,-14937317,-15068389,-15199202,-15330529,-16120043,-14412775,-14347239,-14216166,-14412518,-14609382,-14805988,-15068132,-15264994,-15461859,-15593445,-14412775,-13822179,-13690336,-13558750,-14215395,-14806245,-15265253,-15461859,-15593445,-14739682,-14150630,-13822179,-13296349,-12506575,-12638676,-15200488,-15660010,-15856617,-15790826,-15003625,-14806762,-14675690,-12967384,-12570312,-12046025,-14147799,-14280927,-14675172,-15134439,-14740710,-15069931,-15069933,-15135982,-12835798,-12898506,-14344923,-13690076,-14215136,-14280416,-13951710,-15398381,-15464173,-15529967,-13952479,-13555151,-15133924,-15527648,-15264736,-14738648,-13885400,-15660779,-15661037,-15792367,-13820636,-13489357,-15397095,-15528937,-13817544,-14541009,-14147541,-15594729,-15726314,-15332329,-13229012,-13620426,-15265250,-14344661,-14277320,-14738907,-14936285,0,0,1
126,'2021/01/04 08:15:12:194',2,-14412261,-14478308,-14675173,-14675174,-14872038,-15003109,-15068645,-15199714,-15264993,-15593956,-14412518,-14478310,-14609639,-14675175,-14806247,-14937317,-15068389,-15199202,-15330529,-16120043,-14412775,-14347239,-14216166,-14412518,-14609382,-14805988,-15068132,-15264994,-15461859,-15593445,-14412775,-13822179,-13690336,-13558750,-14215395,-14806245,-15265253,-15461859,-15593445,-14739682,-14150630,-13822179,-13296349,-12506575,-12638676,-15200488,-15660010,-15856617,-15790826,-15003625,-14806762,-14675690,-12967384,-12570312,-12046025,-14147799,-14280927,-14675172,-15134439,-14740710,-15069931,-15069933,-15135982,-12835798,-12898506,-14344923,-13690076,-14215136,-14280416,-13951710,-15398381,-15464173,-15529967,-13952479,-13555151,-15133924,-15527648,-15264736,-14738648,-13885400,-15660779,-15661037,-15792367,-13820636,-13489357,-15397095,-15528937,-13817544,-14541009,-14147541,-15594985,-15726314,-15463658,-13294550,-13489097,-15199200,-14476247,-14145992,-14673628,-14936029,0,0,1
127,'2021/01/04 08:15:12:220',2,-14412514,-14478309,-14609637,-14675174,-14872038,-15003109,-15134180,-15265250,-15265249,-15593700,-14412518,-14478310,-14609639,-14675175,-14806247,-14937317,-15068389,-15199202,-15330529,-16120043,-14412775,-14347239,-14216166,-14412518,-14609382,-14805988,-15068132,-15264994,-15461859,-15593445,-14412775,-13822179,-13690336,-13558750,-14215395,-14806245,-15265253,-15461859,-15593445,-14739682,-14150630,-13822179,-13296349,-12506575,-12638676,-15200488,-15660010,-15856617,-15790826,-15003625,-14806762,-14675690,-12967384,-12570312,-12046025,-14147799,-14280927,-14675172,-15134439,-14740710,-15069931,-15069933,-15135982,-12835798,-12898506,-14344923,-13690076,-14215136,-14280416,-13951710,-15398381,-15464173,-15529967,-13952479,-13555151,-15133924,-15527648,-15264736,-14738648,-13885400,-15660779,-15661037,-15792367,-13820636,-13489357,-15397095,-15528937,-13817544,-14541009,-14147541,-15594985,-15726314,-15463658,-13294550,-13489097,-15199200,-14476247,-14145992,-14673628,-14936029,0,0,1
128,'2021/01/04 08:15:12:221',2,-14412514,-14478309,-14609637,-14675174,-14872038,-15003109,-15134180,-15265250,-15265249,-15593700,-14346980,-14478310,-14609638,-14675175,-14806246,-14937318,-15002853,-15199459,-15264993,-16120043,-14412775,-14347239,-14216166,-14412518,-14609382,-14805988,-15068132,-15264994,-15461859,-15593445,-14412775,-13822179,-13690336,-13558750,-14215395,-14806245,-15265253,-15461859,-15593445,-14739682,-14150630,-13822179,-13296349,-12506575,-12638676,-15200488,-15660010,-15856617,-15790826,-15003625,-14806762,-14675690,-12967384,-12570312,-12046025,-14147799,-14280927,-14675172,-15134439,-14740710,-15069931,-15069933,-15135982,-12835798,-12898506,-14344923,-13690076,-14215136,-14280416,-13951710,-15398381,-15464173,-15529967,-13952479,-13555151,-15133924,-15527648,-15264736,-14738648,-13885400,-15660779,-15661037,-15792367,-13820636,-13489357,-15397095,-15528937,-13817544,-14541009,-14147541,-15594985,-15726314,-15463658,-13294550,-13489097,-15199200,-14476247,-14145992,-14673628,-14936029,0,0,1
129,'2021/01/04 08:15:12:223',2,-14412514,-14478309,-14609637,-14675174,-14872038,-15003109,-15134180,-15265250,-15265249,-15593700,-14346980,-14478310,-14609638,-14675175,-14806246,-14937318,-15002853,-15199459,-15264993,-16120043,-14346982,-14412775,-14281445,-14412517,-14609382,-14740452,-15068388,-15330530,-15461858,-15593444,-14412775,-13822179,-13690336,-13558750,-14215395,-14806245,-15265253,-15461859,-15593445,-14739682,-14150630,-13822179,-13296349,-12506575,-12638676,-15200488,-15660010,-15856617,-15790826,-15003625,-14806762,-14675690,-12967384,-12570312,-12046025,-14147799,-14280927,-14675172,-15134439,-14740710,-15069931,-15069933,-15135982,-12835798,-12898506,-14344923,-13690076,-14215136,-14280416,-13951710,-15398381,-15464173,-15529967,-13952479,-13555151,-15133924,-15527648,-15264736,-14738648,-13885400,-15660779,-15661037,-15792367,-13820636,-13489357,-15397095,-15528937,-13817544,-14541009,-14147541,-15594985,-15726314,-15463658,-13294550,-13489097,-15199200,-14476247,-14145992,-14673628,-14936029,0,0,1
130,'2021/01/04 08:15:12:225',2,-14412514,-14478309,-14609637,-14675174,-14872038,-15003109,-15134180,-15265250,-15265249,-15593700,-14346980,-14478310,-14609638,-14675175,-14806246,-14937318,-15002853,-15199459,-15264993,-16120043,-14346982,-14412775,-14281445,-14412517,-14609382,-14740452,-15068388,-15330530,-15461858,-15593444,-14412774,-13822179,-13690592,-13493214,-14280931,-14740453,-15199716,-15461859,-15593444,-14805218,-14150630,-13822179,-13296349,-12506575,-12638676,-15200488,-15660010,-15856617,-15790826,-15003625,-14806762,-14675690,-12967384,-12570312,-12046025,-14147799,-14280927,-14675172,-15134439,-14740710,-15069931,-15069933,-15135982,-12835798,-12898506,-14344923,-13690076,-14215136,-14280416,-13951710,-15398381,-15464173,-15529967,-13952479,-13555151,-15133924,-15527648,-15264736,-14738648,-13885400,-15660779,-15661037,-15792367,-13820636,-13489357,-15397095,-15528937,-13817544,-14541009,-14147541,-15594985,-15726314,-15463658,-13294550,-13489097,-15199200,-14476247,-14145992,-14673628,-14936029,0,0,1
131,'2021/01/04 08:15:12:226',2,-14412514,-14478309,-14609637,-14675174,-14872038,-15003109,-15134180,-15265250,-15265249,-15593700,-14346980,-14478310,-14609638,-14675175,-14806246,-14937318,-15002853,-15199459,-15264993,-16120043,-14346982,-14412775,-14281445,-14412517,-14609382,-14740452,-15068388,-15330530,-15461858,-15593444,-14412774,-13822179,-13690592,-13493214,-14280931,-14740453,-15199716,-15461859,-15593444,-14805218,-14216166,-13822179,-13362142,-12506832,-12638676,-15069161,-15660010,-15856873,-15790825,-15003625,-14806762,-14675690,-12967384,-12570312,-12046025,-14147799,-14280927,-14675172,-15134439,-14740710,-15069931,-15069933,-15135982,-12835798,-12898506,-14344923,-13690076,-14215136,-14280416,-13951710,-15398381,-15464173,-15529967,-13952479,-13555151,-15133924,-15527648,-15264736,-14738648,-13885400,-15660779,-15661037,-15792367,-13820636,-13489357,-15397095,-15528937,-13817544,-14541009,-14147541,-15594985,-15726314,-15463658,-13294550,-13489097,-15199200,-14476247,-14145992,-14673628,-14936029,0,0,1
132,'2021/01/04 08:15:12:228',2,-14412514,-14478309,-14609637,-14675174,-14872038,-15003109,-15134180,-15265250,-15265249,-15593700,-14346980,-14478310,-14609638,-14675175,-14806246,-14937318,-15002853,-15199459,-15264993,-16120043,-14346982,-14412775,-14281445,-14412517,-14609382,-14740452,-15068388,-15330530,-15461858,-15593444,-14412774,-13822179,-13690592,-13493214,-14280931,-14740453,-15199716,-15461859,-15593444,-14805218,-14216166,-13822179,-13362142,-12506832,-12638676,-15069161,-15660010,-15856873,-15790825,-15003625,-14741481,-14675946,-13033176,-12504776,-11980489,-14082006,-14280927,-14609636,-15134182,-14740709,-15069931,-15069933,-15135982,-12835798,-12898506,-14344923,-13690076,-14215136,-14280416,-13951710,-15398381,-15464173,-15529967,-13952479,-13555151,-15133924,-15527648,-15264736,-14738648,-13885400,-15660779,-15661037,-15792367,-13820636,-13489357,-15397095,-15528937,-13817544,-14541009,-14147541,-15594985,-15726314,-15463658,-13294550,-13489097,-15199200,-14476247,-14145992,-14673628,-14936029,0,0,1
133,'2021/01/04 08:15:12:235',2,-14412514,-14478309,-14609637,-14675174,-14872038,-15003109,-15134180,-15265250,-15265249,-15593700,-14346980,-14478310,-14609638,-14675175,-14806246,-14937318,-15002853,-15199459,-15264993,-16120043,-14346982,-14412775,-14281445,-14412517,-14609382,-14740452,-15068388,-15330530,-15461858,-15593444,-14412774,-13822179,-13690592,-13493214,-14280931,-14740453,-15199716,-15461859,-15593444,-14805218,-14216166,-13822179,-13362142,-12506832,-12638676,-15069161,-15660010,-15856873,-15790825,-15003625,-14741481,-14675946,-13033176,-12504776,-11980489,-14082006,-14280927,-14609636,-15134182,-14740709,-15069931,-15070188,-15135982,-13032665,-12767177,-14279387,-13690075,-14215136,-14280415,-14017502,-15398381,-15464173,-15529967,-13952479,-13555151,-15133924,-15527648,-15264736,-14738648,-13885400,-15660779,-15661037,-15792367,-13820636,-13489357,-15397095,-15528937,-13817544,-14541009,-14147541,-15594985,-15726314,-15463658,-13294550,-13489097,-15199200,-14476247,-14145992,-14673628,-14936029,0,0,1
134,'2021/01/04 08:15:12:236',2,-14412514,-14478309,-14609637,-14675174,-14872038,-15003109,-15134180,-15265250,-15265249,-15593700,-14346980,-14478310,-14609638,-14675175,-14806246,-14937318,-15002853,-15199459,-15264993,-16120043,-14346982,-14412775,-14281445,-14412517,-14609382,-14740452,-15068388,-15330530,-15461858,-15593444,-14412774,-13822179,-13690592,-13493214,-14280931,-14740453,-15199716,-15461859,-15593444,-14805218,-14216166,-13822179,-13362142,-12506832,-12638676,-15069161,-15660010,-15856873,-15790825,-15003625,-14741481,-14675946,-13033176,-12504776,-11980489,-14082006,-14280927,-14609636,-15134182,-14740709,-15069931,-15070188,-15135982,-13032665,-12767177,-14279387,-13690075,-14215136,-14280415,-14017502,-15398380,-15398381,-15595503,-14149602,-13423822,-15068388,-15461856,-15330786,-14673110,-13950936,-15660779,-15661037,-15792367,-13820636,-13489357,-15397095,-15528937,-13817544,-14541009,-14147541,-15594985,-15726314,-15463658,-13294550,-13489097,-15199200,-14476247,-14145992,-14673628,-14936029,0,0,1
135,'2021/01/04 08:15:12:238',2,-14412514,-14478309,-14609637,-14675174,-14872038,-15003109,-15134180,-15265250,-15265249,-15593700,-14346980,-14478310,-14609638,-14675175,-14806246,-14937318,-15002853,-15199459,-15264993,-16120043,-14346982,-14412775,-14281445,-14412517,-14609382,-14740452,-15068388,-15330530,-15461858,-15593444,-14412774,-13822179,-13690592,-13493214,-14280931,-14740453,-15199716,-15461859,-15593444,-14805218,-14216166,-13822179,-13362142,-12506832,-12638676,-15069161,-15660010,-15856873,-15790825,-15003625,-14741481,-14675946,-13033176,-12504776,-11980489,-14082006,-14280927,-14609636,-15134182,-14740709,-15069931,-15070188,-15135982,-13032665,-12767177,-14279387,-13690075,-14215136,-14280415,-14017502,-15398380,-15398381,-15595503,-14149602,-13423822,-15068388,-15461856,-15330786,-14673110,-13950936,-15660779,-15726572,-15792366,-14017758,-13423564,-15331303,-15594473,-13883593,-14475217,-14082006,-15594985,-15726314,-15463658,-13294550,-13489097,-15199200,-14476247,-14145992,-14673628,-14936029,0,0,1
136,'2021/01/04 08:15:12:242',2,-14412514,-14478309,-14609637,-14675174,-14872038,-15003109,-15134180,-15265250,-15265249,-15593700,-14346980,-14478310,-14609638,-14675175,-14806246,-14937318,-15002853,-15199459,-15264993,-16120043,-14346982,-14412775,-14281445,-14412517,-14609382,-14740452,-15068388,-15330530,-15461858,-15593444,-14412774,-13822179,-13690592,-13493214,-14280931,-14740453,-15199716,-15461859,-15593444,-14805218,-14216166,-13822179,-13362142,-12506832,-12638676,-15069161,-15660010,-15856873,-15790825,-15003625,-14741481,-14675946,-13033176,-12504776,-11980489,-14082006,-14280927,-14609636,-15134182,-14740709,-15069931,-15070188,-15135982,-13032665,-12767177,-14279387,-13690075,-14215136,-14280415,-14017502,-15398380,-15398381,-15595503,-14149602,-13423822,-15068388,-15461856,-15330786,-14673110,-13950936,-15660779,-15726572,-15792366,-14017758,-13423564,-15331303,-15594473,-13883593,-14475217,-14082006,-15594984,-15726314,-15463657,-13360599,-13423305,-15133407,-14607832,-14014664,-14739163,-14870492,0,0,1
137,'2021/01/04 08:15:12:262',2,-14412514,-14478309,-14609637,-14675174,-14872038,-15003109,-15134180,-15265250,-15265249,-15593700,-14346980,-14478310,-14609638,-14675175,-14806246,-14937318,-15002853,-15199459,-15264993,-16120043,-14346982,-14412775,-14281445,-14412517,-14609382,-14740452,-15068388,-15330530,-15461858,-15593444,-14412774,-13822179,-13690592,-13493214,-14280931,-14740453,-15199716,-15461859,-15593444,-14805218,-14216166,-13822179,-13362142,-12506832,-12638676,-15069161,-15660010,-15856873,-15790825,-15003625,-14741481,-14675946,-13033176,-12504776,-11980489,-14082006,-14280927,-14609636,-15134182,-14740709,-15069931,-15070188,-15135982,-13032665,-12767177,-14279387,-13690075,-14215136,-14280415,-14017502,-15398380,-15398381,-15595503,-14149602,-13423822,-15068388,-15461856,-15330786,-14673110,-13950936,-15660779,-15726572,-15792366,-14017758,-13423564,-15331303,-15594473,-13883593,-14475217,-14082006,-15594984,-15726314,-15463657,-13360599,-13423305,-15133407,-14607832,-14014664,-14739163,-14870492,0,0,1
138,'2021/01/04 08:15:12:263',2,-14412514,-14478309,-14609637,-14675174,-14872038,-15003109,-15134180,-15265250,-15265249,-15593700,-14346980,-14478310,-14609638,-14675175,-14806246,-14937318,-15002853,-15199459,-15264993,-16120043,-14346982,-14412775,-14281445,-14412517,-14609382,-14740452,-15068388,-15330530,-15461858,-15593444,-14412774,-13822179,-13690592,-13493214,-14280931,-14740453,-15199716,-15461859,-15593444,-14805218,-14216166,-13822179,-13362142,-12506832,-12638676,-15069161,-15660010,-15856873,-15790825,-15003625,-14741481,-14675946,-13033176,-12504776,-11980489,-14082006,-14280927,-14609636,-15134182,-14740709,-15069931,-15070188,-15135982,-13032665,-12767177,-14279387,-13690075,-14215136,-14280415,-14017502,-15398380,-15398381,-15595503,-14149602,-13423822,-15068388,-15461856,-15330786,-14673110,-13950936,-15660779,-15726572,-15792366,-14017758,-13423564,-15331303,-15594473,-13883593,-14475217,-14082006,-15594984,-15726314,-15463657,-13360599,-13423305,-15133407,-14607832,-14014664,-14739163,-14870492,0,0,1
139,'2021/01/04 08:15:12:269',2,-14412514,-14478309,-14609637,-14675174,-14872038,-15003109,-15134180,-15265250,-15265249,-15593700,-14346980,-14478310,-14609638,-14675175,-14806246,-14937318,-15002853,-15199459,-15264993,-16120043,-14346982,-14412775,-14281445,-14412517,-14609382,-14740452,-15068388,-15330530,-15461858,-15593444,-14412774,-13822179,-13690592,-13493214,-14280931,-14740453,-15199716,-15461859,-15593444,-14805218,-14216166,-13822179,-13362142,-12506832,-12638676,-15069161,-15660010,-15856873,-15790825,-15003625,-14741481,-14675946,-13033176,-12504776,-11980489,-14082006,-14280927,-14609636,-15134182,-14740709,-15069931,-15070188,-15135982,-13032665,-12767177,-14279387,-13690075,-14215136,-14280415,-14017502,-15398380,-15398381,-15595503,-14149602,-13423822,-15068388,-15461856,-15330786,-14673110,-13950936,-15660779,-15726572,-15792366,-14017758,-13423564,-15331303,-15594473,-13883593,-14475217,-14082006,-15594984,-15726314,-15463657,-13360599,-13423305,-15133407,-14607832,-14014664,-14739163,-14870492,0,0,1
140,'2021/01/04 08:15:12:270',2,-14412514,-14478309,-14609637,-14675174,-14872038,-15003109,-15134180,-15265250,-15265249,-15593700,-14346980,-14478310,-14609638,-14675175,-14806246,-14937318,-15002853,-15199459,-15264993,-16120043,-14346982,-14412775,-14281445,-14412517,-14609382,-14740452,-15068388,-15330530,-15461858,-15593444,-14412774,-13822179,-13690592,-13493214,-14280931,-14740453,-15199716,-15461859,-15593444,-14805218,-14216166,-13822179,-13362142,-12506832,-12638676,-15069161,-15660010,-15856873,-15790825,-15003625,-14741481,-14675946,-13033176,-12504776,-11980489,-14082006,-14280927,-14609636,-15134182,-14740709,-15069931,-15070188,-15135982,-13032665,-12767177,-14279387,-13690075,-14215136,-14280415,-14017502,-15398380,-15398381,-15595503,-14149602,-13423822,-15068388,-15461856,-15330786,-14673110,-13950936,-15660779,-15726572,-15792366,-14017758,-13423564,-15331303,-15594473,-13883593,-14475217,-14082006,-15594984,-15726314,-15463657,-13360599,-13423305,-15133407,-14607832,-14014664,-14739163,-14870492,0,0,1
